WebQTrn-421	who voiced darth vader in revenge of the sith?	who voiced darth vader in revenge of the sith
WebQTrn-422	what type of art is henri matisse famous for?	what type of art is henri matisse famous for
WebQTrn-423	what to do in laughlin nevada?	what to do in laughlin nevada
WebQTrn-424	who plays princess padme in star wars?	who plays princess padme in star wars
WebQTrn-425	where to ski in andorra reviews?	where to ski in andorra reviews
WebQTrn-426	who was louis riel?	who was louis riel
WebQTrn-427	what are the four nations of the uk?	what are the four nations of the uk
WebQTrn-428	who was judy garland married to?	who was judy garland married to
WebQTrn-429	where is abraham lincoln hometown?	where is abraham lincoln hometown
WebQTrn-430	what disease did helen keller?	what disease did helen keller
WebQTrn-431	what is the name of money in brazil?	what is the name of money in brazil
WebQTrn-432	what year did lakers win championship?	what year did lakers win championship
WebQTrn-433	what did coolidge believe with regards to the role of government?	what did coolidge believe with regards to the role of government
WebQTrn-434	what is the atlanta braves mascot?	what is the atlanta braves mascot
WebQTrn-435	what type of government did england have during the glorious revolution?	what type of government did england have during the glorious revolution
WebQTrn-436	who played dumbledore in the first movie?	who played dumbledore in the first movie
WebQTrn-437	where was greenpeace an international environmental organization founded?	where was greenpeace an international environmental organization founded
WebQTrn-438	what does roger that mean?	what does roger that mean
WebQTrn-439	what is the center of london called?	what is the center of london called
WebQTrn-440	what was the first name of the washington redskins?	what was the first name of the washington redskins
WebQTrn-441	what sports do they do in canada?	what sports do they do in canada
WebQTrn-442	who was the first leader of the afl?	who was the first leader of the afl
WebQTrn-443	who is the arizona cardinals football coach?	who is the arizona cardinals football coach
WebQTrn-444	when did tamu admit women?	when did tamu admit women
WebQTrn-445	where was the battle of waterloo held?	where was the battle of waterloo held
WebQTrn-446	what was marilyn monroe known for?	what was marilyn monroe known for
WebQTrn-447	what has barack obama done wrong?	what has barack obama done wrong
WebQTrn-448	which is faster amd dual core or intel dual core?	which is faster amd dual core or intel dual core
WebQTrn-449	where did lee corso go to college?	where did lee corso go to college
WebQTrn-450	who are the colorado eagles?	who are the colorado eagles
WebQTrn-451	what time period did jesus live in?	what time period did jesus live in
WebQTrn-452	where does lala anthony live?	where does lala anthony live
WebQTrn-453	what currency do they accept in kenya?	what currency do they accept in kenya
WebQTrn-454	what river did henry hudson sail up?	what river did henry hudson sail up
WebQTrn-455	what currency is used in switzerland 2012?	what currency is used in switzerland 2012
WebQTrn-456	what do they speak in iran?	what do they speak in iran
WebQTrn-457	who did ayrton senna drive for?	who did ayrton senna drive for
WebQTrn-458	what happened to madonna childhood home?	what happened to madonna childhood home
WebQTrn-459	where is the best place to vacation in the dominican republic?	where is the best place to vacation in the dominican republic
WebQTrn-460	what made ancient rome fall?	what made ancient rome fall
WebQTrn-461	where was brad pitt born?	where was brad pitt born
WebQTrn-462	what position does vernon davis play?	what position does vernon davis play
WebQTrn-463	where is the euro 2012 tournament?	where is the euro 2012 tournament
WebQTrn-464	what time is right now in texas?	what time is right now in texas
WebQTrn-465	what to see and do in malta?	what to see and do in malta
WebQTrn-466	where did dolly parton grew up?	where did dolly parton grew up
WebQTrn-467	what state is rick santorum from?	what state is rick santorum from
WebQTrn-468	what countries does queen elizabeth ii reign?	what countries does queen elizabeth ii reign
WebQTrn-469	when did the aurora colorado shooting take place?	when did the aurora colorado shooting take place
WebQTrn-470	what is jonas brothers names?	what is jonas brothers names
WebQTrn-471	what art movements was henri matisse involved in?	what art movements was henri matisse involved in
WebQTrn-472	what are some famous tourist attractions in germany?	what are some famous tourist attractions in germany
WebQTrn-473	who's kobe bryant?	who 's kobe bryant
WebQTrn-474	what type of government system does saudi arabia have?	what type of government system does saudi arabia have
WebQTrn-475	what countries did czechoslovakia become?	what countries did czechoslovakia become
WebQTrn-476	what songs did richard marx write?	what songs did richard marx write
WebQTrn-477	what did ryan dunn died from?	what did ryan dunn died from
WebQTrn-478	what war was george washington associated with?	what war was george washington associated with
WebQTrn-479	where was zachary taylor elected from?	where was zachary taylor elected from
WebQTrn-480	who does kris humphries play for in the nba?	who does kris humphries play for in the nba
WebQTrn-481	where tupac grew up?	where tupac grew up
WebQTrn-482	where did al capone go to jail?	where did al capone go to jail
WebQTrn-483	what type of music did richard wagner play?	what type of music did richard wagner play
WebQTrn-484	what do you call money in brazil?	what do you call money in brazil
WebQTrn-485	what team did tim tebow play for in college?	what team did tim tebow play for in college
WebQTrn-486	what airport in paris?	what airport in paris
WebQTrn-487	what nationality was andy williams?	what nationality was andy williams
WebQTrn-488	where did matthew brady live?	where did matthew brady live
WebQTrn-489	what ball does rickie fowler play?	what ball does rickie fowler play
WebQTrn-490	who are the broncos players?	who are the broncos players
WebQTrn-491	where do most of the people live in japan?	where do most of the people live in japan
WebQTrn-492	in what country do they speak basque?	in what country do they speak basque
WebQTrn-493	where is belgium at?	where is belgium at
WebQTrn-494	what religions are in russia?	what religions are in russia
WebQTrn-495	what government system does north korea have?	what government system does north korea have
WebQTrn-496	what did einstein do?	what did einstein do
WebQTrn-497	in what country is amsterdam?	in what country is amsterdam
WebQTrn-498	what are the most common religions in the united states?	what are the most common religions in the united states
WebQTrn-499	what did martin luther king jr go to college for?	what did martin luther king jr go to college for
WebQTrn-500	where did sir ernest shackleton come from?	where did sir ernest shackleton come from
WebQTrn-501	what made jimi hendrix great?	what made jimi hendrix great
WebQTrn-502	who did aaron rodgers play college football 4?	who did aaron rodgers play college football 4
WebQTrn-503	who plays nathan scott?	who plays nathan scott
WebQTrn-504	when did the houston rockets win the championship?	when did the houston rockets win the championship
WebQTrn-505	where is mount whitney?	where is mount whitney
WebQTrn-506	who created the character of romeo?	who created the character of romeo
WebQTrn-507	what are some places to visit in new york?	what are some places to visit in new york
WebQTrn-508	what are the countries and capitals of central america?	what are the countries and capitals of central america
WebQTrn-509	where is puntland somalia?	where is puntland somalia
WebQTrn-510	what animal is on the western australian flag?	what animal is on the western australian flag
WebQTrn-511	where did drew stanton play in college?	where did drew stanton play in college
WebQTrn-512	what is kareem abdul jabbar real name?	what is kareem abdul jabbar real name
WebQTrn-513	what countries fall in eastern europe?	what countries fall in eastern europe
